,1,2,3,4,5
493,0,0,0,0,1
690,0,0,1,0,0
9811,0,0,0,0,1
3821,0,0,0,1,0
602,0,0,0,1,0
1911,0,0,0,0,1
1014,0,0,0,0,1
8288,0,0,0,0,1
869,0,0,0,0,1
1993,0,0,0,0,1
7920,0,0,0,0,1
3757,0,1,0,0,0
6647,0,0,0,0,1
9935,0,0,0,0,1
2366,0,0,0,0,1
7610,0,0,0,0,1
5283,0,0,0,0,1
4370,0,0,0,1,0
2686,1,0,0,0,0
1573,0,0,0,0,1
1361,0,0,0,0,1
8409,0,0,0,1,0
1526,0,0,0,0,1
1327,0,0,0,0,1
1629,0,0,0,0,1
11367,0,0,0,0,1
1551,0,0,0,0,1
8361,0,0,1,0,0
11304,0,0,0,0,1
1337,0,0,0,0,1
3901,0,0,0,0,1
3010,0,0,0,0,1
5041,0,0,0,0,1
10302,0,0,0,0,1
2250,0,0,0,1,0
8758,0,0,0,0,1
8547,0,0,0,0,1
5039,0,0,0,0,1
2346,0,0,0,0,1
10835,0,1,0,0,0
5485,0,0,0,0,1
10351,0,0,0,0,1
2784,0,0,1,0,0
5694,0,0,0,0,1
5119,0,0,0,1,0
5166,0,0,0,0,1
5555,0,0,0,0,1
5599,0,0,0,0,1
1134,0,0,0,1,0
150,0,0,0,0,1
2804,0,0,0,0,1
8063,0,0,0,0,1
2086,0,0,0,0,1
3751,0,0,0,0,1
5612,0,0,0,0,1
2259,0,0,0,0,1
4017,0,0,0,0,1
8272,0,0,0,1,0
1064,0,0,0,0,1
2424,0,0,0,0,1
4138,0,0,0,0,1
3856,0,0,0,0,1
859,0,0,0,1,0
5367,0,0,0,0,1
2962,0,0,0,0,1
9582,0,0,0,0,1
9048,1,0,0,0,0
9992,0,1,0,0,0
4739,0,0,0,0,1
10564,0,1,0,0,0
4462,1,0,0,0,0
5528,0,1,0,0,0
9898,0,0,1,0,0
1364,0,0,0,1,0
10313,0,0,1,0,0
1779,0,0,0,0,1
8059,0,0,0,1,0
4785,0,0,0,0,1
2101,0,0,0,0,1
1818,0,0,0,0,1
369,0,0,0,0,1
4937,0,0,0,0,1
2704,1,0,0,0,0
5285,0,0,0,0,1
175,0,0,0,0,1
6405,0,0,0,1,0
7071,0,0,1,0,0
9142,0,1,0,0,0
2093,0,0,0,0,1
11199,0,0,0,0,1
10479,0,0,0,0,1
3491,0,0,0,1,0
7817,0,0,0,0,1
1920,0,0,0,0,1
82,0,0,0,1,0
7331,0,0,0,0,1
7304,0,0,0,0,1
816,0,0,0,0,1
10036,0,0,0,0,1
1091,0,0,1,0,0
4396,1,0,0,0,0
2928,1,0,0,0,0
5568,0,0,0,0,1
283,0,0,0,1,0
6124,0,0,0,1,0
4120,0,0,0,0,1
9305,0,0,0,1,0
609,1,0,0,0,0
2915,0,0,0,0,1
1813,0,0,0,0,1
1271,0,0,0,0,1
7034,0,0,0,0,1
8124,0,0,0,0,1
11201,0,0,1,0,0
2994,0,0,0,0,1
9341,0,0,0,0,1
7482,0,0,0,0,1
7246,0,0,1,0,0
10971,0,0,0,0,1
6409,1,0,0,0,0
6104,0,0,0,1,0
9684,0,1,0,0,0
2642,1,0,0,0,0
8560,0,0,0,0,1
8065,0,0,0,0,1
4508,0,0,0,0,1
2305,0,0,0,0,1
8524,0,0,0,1,0
9781,0,0,1,0,0
4195,0,0,0,0,1
5562,0,1,0,0,0
4840,1,0,0,0,0
7493,0,0,0,1,0
4655,0,0,1,0,0
9749,1,0,0,0,0
9528,0,0,0,1,0
4168,0,0,0,0,1
3849,0,0,0,0,1
11484,0,0,1,0,0
10742,0,1,0,0,0
5253,0,0,0,0,1
7061,1,0,0,0,0
11170,0,1,0,0,0
7476,0,1,0,0,0
5533,1,0,0,0,0
2414,0,0,0,1,0
3554,0,0,0,0,1
4691,0,0,0,0,1
4498,1,0,0,0,0
7275,0,0,0,0,1
2195,0,0,0,0,1
5045,0,0,0,0,1
2600,0,1,0,0,0
6163,0,0,0,0,1
6373,0,0,0,0,1
1518,1,0,0,0,0
4764,1,0,0,0,0
4314,0,0,0,0,1
3366,1,0,0,0,0
7606,0,0,0,0,1
6058,0,0,0,0,1
10310,1,0,0,0,0
10879,0,0,0,0,1
6309,0,0,0,1,0
2633,1,0,0,0,0
5755,0,0,0,1,0
5633,0,0,0,0,1
9554,0,1,0,0,0
5922,0,1,0,0,0
7512,0,0,0,0,1
10862,0,0,0,0,1
11173,0,0,0,0,1
2434,0,0,0,1,0
7162,1,0,0,0,0
9648,0,0,1,0,0
3275,1,0,0,0,0
8835,0,0,0,0,1
8604,0,0,0,0,1
6064,0,0,0,0,1
4520,0,1,0,0,0
5587,0,0,0,1,0
3545,0,0,1,0,0
7249,0,0,0,1,0
8178,0,0,0,0,1
8200,0,0,0,1,0
10279,0,0,1,0,0
5531,0,0,0,0,1
5444,1,0,0,0,0
7737,0,0,0,0,1
517,0,0,0,0,1
8270,0,0,0,0,1
6160,0,0,0,0,1
8769,0,0,0,1,0
10597,0,0,1,0,0
9429,0,0,0,1,0
9137,0,0,1,0,0
1415,0,0,0,0,1
4664,0,0,0,0,1
4456,0,0,0,0,1
2761,0,0,1,0,0
6974,0,0,0,0,1
6481,1,0,0,0,0
5911,0,0,0,0,1
10537,0,0,0,0,1
6547,1,0,0,0,0
4855,0,0,0,0,1
7644,0,0,0,0,1
10341,0,0,0,1,0
127,1,0,0,0,0
3474,0,0,0,0,1
6358,0,0,0,0,1
9426,0,0,0,1,0
4310,1,0,0,0,0
8484,0,0,0,0,1
2438,0,0,0,0,1
3765,0,1,0,0,0
9640,0,0,0,0,1
8090,0,0,0,0,1
6432,0,0,0,0,1
8021,0,0,0,1,0
7846,0,0,0,1,0
8839,0,0,0,0,1
11398,0,0,0,1,0
1473,0,0,0,0,1
6340,0,0,0,0,1
4821,0,0,0,0,1
18,1,0,0,0,0
3560,0,0,0,0,1
3951,0,0,0,1,0
49,0,0,0,0,1
5437,1,0,0,0,0
11543,1,0,0,0,0
8492,0,0,0,1,0
887,0,1,0,0,0
6261,0,0,0,0,1
7236,0,0,0,0,1
6989,1,0,0,0,0
6043,0,0,0,1,0
2616,0,1,0,0,0
516,0,0,0,0,1
3168,0,0,0,1,0
2949,0,0,0,0,1
1424,0,0,0,1,0
139,1,0,0,0,0
7450,0,0,0,1,0
1924,0,0,0,0,1
2378,0,0,0,0,1
7732,0,0,0,0,1
3197,0,0,0,0,1
5131,0,0,0,0,1
112,1,0,0,0,0
10127,0,0,0,0,1
4559,0,0,0,0,1
4595,0,0,1,0,0
5329,0,0,0,0,1
3250,0,0,1,0,0
4690,0,0,0,0,1
10675,0,0,0,1,0
7951,0,0,0,1,0
3697,0,0,0,0,1
4546,0,0,0,1,0
9841,0,0,0,1,0
3277,0,0,0,0,1
8374,0,0,0,0,1
4935,1,0,0,0,0
4068,1,0,0,0,0
4408,1,0,0,0,0
8299,0,0,0,0,1
11023,0,1,0,0,0
11117,0,0,0,1,0
9081,0,0,0,0,1
3222,1,0,0,0,0
9573,0,0,1,0,0
451,0,0,1,0,0
7262,0,0,0,0,1
3731,0,0,0,0,1
7256,0,0,0,0,1
10447,0,0,0,0,1
7722,0,0,1,0,0
4986,0,0,0,0,1
3663,1,0,0,0,0
2763,0,0,1,0,0
658,0,0,0,0,1
5602,1,0,0,0,0
1855,0,0,0,0,1
7407,0,0,0,0,1
4620,0,0,0,0,1
999,0,0,0,0,1
389,1,0,0,0,0
3407,0,0,0,1,0
6426,0,0,0,0,1
1476,0,0,0,1,0
2240,0,0,0,0,1
2386,0,0,0,0,1
10666,0,0,1,0,0
992,0,1,0,0,0
7032,0,0,0,0,1
4997,0,0,0,0,1
3922,0,0,0,0,1
2972,1,0,0,0,0
3386,0,0,0,0,1
6871,0,0,0,0,1
9258,0,0,0,0,1
10849,1,0,0,0,0
8833,0,0,0,0,1
4769,0,0,0,0,1
1293,0,0,0,0,1
1824,0,0,0,0,1
2873,0,1,0,0,0
4173,0,0,0,0,1
2535,0,0,0,0,1
10657,1,0,0,0,0
1907,0,0,0,0,1
42,1,0,0,0,0
11076,0,0,0,0,1
368,1,0,0,0,0
6033,0,0,0,0,1
7619,0,0,0,0,1
1151,0,0,0,0,1
7007,0,0,0,0,1
1567,0,0,0,0,1
3171,0,0,0,0,1
8109,0,0,0,0,1
8525,0,0,0,0,1
7106,0,0,0,0,1
9170,0,0,0,0,1
4160,0,0,0,1,0
4287,1,0,0,0,0
2230,0,0,0,0,1
11063,0,1,0,0,0
174,0,0,1,0,0
1903,0,0,0,0,1
1099,0,0,1,0,0
9787,0,0,0,1,0
8589,0,0,0,0,1
3408,1,0,0,0,0
1538,0,0,0,1,0
2292,0,0,0,0,1
10855,0,0,0,0,1
1363,0,0,0,0,1
4357,0,0,0,0,1
4677,1,0,0,0,0
5260,0,0,0,0,1
8736,0,0,0,1,0
8883,0,0,0,0,1
680,1,0,0,0,0
10877,0,0,0,1,0
9241,0,0,0,1,0
3664,0,0,0,0,1
10515,0,0,1,0,0
1661,0,0,0,0,1
508,1,0,0,0,0
166,1,0,0,0,0
5497,0,0,0,0,1
9673,0,1,0,0,0
1006,0,1,0,0,0
9736,0,0,1,0,0
7365,1,0,0,0,0
1914,0,0,0,1,0
3494,0,0,0,1,0
7263,0,0,0,0,1
11242,0,0,0,1,0
11375,0,1,0,0,0
7361,0,0,0,0,1
10426,0,0,1,0,0
4990,0,0,0,0,1
2536,0,0,0,0,1
1104,0,0,0,0,1
3875,0,0,0,0,1
11632,0,0,0,1,0
1752,0,0,0,0,1
5310,0,0,0,0,1
5952,0,0,0,0,1
8840,0,0,0,0,1
8614,0,0,0,0,1
2916,1,0,0,0,0
10104,0,0,1,0,0
5754,0,1,0,0,0
152,1,0,0,0,0
5230,0,0,0,0,1
9284,1,0,0,0,0
5679,0,0,0,0,1
3907,0,0,0,0,1
10661,1,0,0,0,0
2552,0,0,0,0,1
2773,0,0,0,0,1
4105,0,0,0,0,1
3551,0,1,0,0,0
3722,0,0,0,0,1
976,0,0,1,0,0
520,1,0,0,0,0
9462,0,1,0,0,0
9326,0,0,0,1,0
10445,1,0,0,0,0
4538,0,0,0,0,1
6175,1,0,0,0,0
9974,0,0,0,1,0
7081,1,0,0,0,0
1822,0,0,0,0,1
4086,0,0,0,0,1
8298,0,0,0,0,1
10207,1,0,0,0,0
6896,0,0,0,0,1
1991,0,0,0,0,1
10275,0,0,0,0,1
309,0,0,0,0,1
4308,1,0,0,0,0
5141,0,0,0,0,1
9045,0,0,1,0,0
3599,0,0,0,0,1
3622,1,0,0,0,0
3811,1,0,0,0,0
6005,1,0,0,0,0
10157,0,0,0,1,0
3450,0,0,0,0,1
4591,1,0,0,0,0
7549,0,0,1,0,0
7352,0,0,0,0,1
205,1,0,0,0,0
8114,0,0,0,0,1
11476,0,0,0,0,1
1135,0,0,0,0,1
6680,0,0,0,1,0
10956,1,0,0,0,0
2749,0,0,1,0,0
3613,0,0,0,0,1
305,1,0,0,0,0
1849,0,0,0,0,1
3414,0,0,0,1,0
10580,0,1,0,0,0
1988,0,0,0,0,1
3240,0,0,0,0,1
2798,1,0,0,0,0
4515,0,0,0,1,0
5630,0,0,0,0,1
9282,0,0,1,0,0
3109,0,0,0,0,1
4939,0,0,0,0,1
4059,0,0,1,0,0
1987,0,0,0,0,1
5934,1,0,0,0,0
10885,0,0,0,0,1
5810,0,0,0,0,1
383,0,0,0,0,1
5634,0,0,0,0,1
4307,0,0,0,0,1
3156,1,0,0,0,0
6534,1,0,0,0,0
10140,0,0,1,0,0
9677,0,0,0,0,1
3832,0,0,0,0,1
10164,1,0,0,0,0
4776,0,0,0,1,0
7997,0,0,0,0,1
4276,0,0,0,0,1
11214,0,0,0,0,1
11195,0,1,0,0,0
278,1,0,0,0,0
6771,0,0,0,0,1
7415,0,0,0,1,0
3252,0,0,0,0,1
8354,0,0,0,0,1
10970,0,0,0,0,1
289,1,0,0,0,0
3075,0,0,0,0,1
8455,0,0,0,0,1
8281,0,0,1,0,0
270,0,0,1,0,0
4570,0,0,0,0,1
10238,0,0,0,1,0
6696,0,0,1,0,0
4316,1,0,0,0,0
3180,0,0,0,1,0
1422,0,0,0,1,0
9229,0,0,0,0,1
4557,0,0,0,0,1
7812,0,0,0,0,1
6297,1,0,0,0,0
9660,1,0,0,0,0
11328,1,0,0,0,0
1132,0,0,0,0,1
6242,0,0,1,0,0
8878,0,0,0,0,1
10934,0,0,0,0,1
7423,0,0,0,0,1
8516,0,0,0,0,1
8424,0,0,0,0,1
5520,1,0,0,0,0
10154,0,1,0,0,0
8855,0,0,0,0,1
3786,0,0,1,0,0
8703,0,0,0,0,1
2161,0,0,0,0,1
3008,0,0,0,0,1
1105,0,0,1,0,0
10372,0,0,0,0,1
692,1,0,0,0,0
4956,0,0,0,1,0
4369,0,0,1,0,0
2765,0,1,0,0,0
3929,0,0,0,0,1
8931,0,0,0,0,1
11459,1,0,0,0,0
7778,0,0,1,0,0
628,0,0,0,0,1
2451,0,0,0,0,1
3824,0,0,0,0,1
10477,0,0,0,0,1
3743,0,0,0,0,1
2176,0,0,0,1,0
6689,1,0,0,0,0
3318,0,0,0,0,1
8486,0,0,0,0,1
7432,0,0,1,0,0
2787,1,0,0,0,0
1196,1,0,0,0,0
1676,0,0,0,0,1
3947,0,0,0,0,1
7618,0,0,0,0,1
4444,1,0,0,0,0
5722,0,0,0,0,1
9891,0,0,0,0,1
2369,0,0,0,0,1
4967,0,0,0,0,1
2217,0,0,0,0,1
8148,0,0,0,0,1
3326,0,0,0,0,1
10220,0,0,0,0,1
3583,0,0,0,0,1
11402,0,0,0,0,1
11460,0,1,0,0,0
3619,0,0,0,0,1
6217,1,0,0,0,0
2468,0,0,0,1,0
8277,0,0,0,0,1
11221,0,0,0,0,1
5973,1,0,0,0,0
3667,0,0,0,0,1
5158,1,0,0,0,0
7594,0,0,0,1,0
6976,0,0,0,0,1
3423,1,0,0,0,0
8199,0,0,0,0,1
2409,0,0,0,1,0
3212,0,0,0,1,0
5366,0,0,0,0,1
8704,0,0,0,0,1
6593,0,0,0,0,1
2895,0,0,1,0,0
10750,0,0,1,0,0
3642,0,0,0,0,1
8621,0,0,0,0,1
9793,0,0,0,0,1
11305,0,0,0,0,1
10462,0,0,1,0,0
11554,1,0,0,0,0
5451,1,0,0,0,0
7160,0,1,0,0,0
7866,0,0,0,0,1
2743,0,0,0,0,1
4958,0,0,0,0,1
6474,0,1,0,0,0
7888,0,0,0,0,1
492,1,0,0,0,0
1116,0,0,0,0,1
5637,0,0,0,0,1
10245,0,0,0,0,1
11511,1,0,0,0,0
8664,0,0,0,0,1
10047,1,0,0,0,0
6589,1,0,0,0,0
10584,1,0,0,0,0
7557,0,0,0,1,0
11024,0,0,0,0,1
5241,0,0,0,0,1
10834,0,0,0,0,1
2783,0,0,0,0,1
8610,0,0,0,0,1
1696,0,0,0,0,1
5685,0,1,0,0,0
2295,0,0,0,0,1
5939,0,0,0,1,0
7763,1,0,0,0,0
3313,0,0,0,0,1
4781,0,0,0,0,1
9315,0,0,0,0,1
7605,1,0,0,0,0
215,0,0,0,0,1
6707,1,0,0,0,0
9624,0,0,0,0,1
10659,0,0,0,0,1
3483,0,0,0,0,1
7006,0,0,1,0,0
5102,1,0,0,0,0
6599,1,0,0,0,0
3764,0,0,0,0,1
6410,0,0,0,0,1
8869,0,0,0,1,0
25,0,0,0,0,1
7659,0,0,0,0,1
10171,0,1,0,0,0
10739,0,0,0,1,0
10059,0,0,0,0,1
6683,0,0,0,0,1
9608,1,0,0,0,0
9030,1,0,0,0,0
11257,0,0,0,0,1
11602,1,0,0,0,0
1102,1,0,0,0,0
3276,0,0,0,1,0
5345,0,0,0,0,1
10590,0,0,0,1,0
8490,1,0,0,0,0
11657,0,0,0,0,1
2207,0,0,0,0,1
4552,1,0,0,0,0
4402,1,0,0,0,0
7395,0,0,0,0,1
3718,0,0,0,0,1
972,0,0,1,0,0
4579,1,0,0,0,0
6516,0,0,0,1,0
719,1,0,0,0,0
6155,0,0,0,0,1
11007,0,0,0,0,1
2803,0,0,0,0,1
2566,0,0,0,0,1
4025,0,0,0,1,0
6198,1,0,0,0,0
8224,0,0,0,0,1
10308,0,0,0,0,1
4063,1,0,0,0,0
2792,1,0,0,0,0
2222,0,0,0,0,1
5818,0,0,0,0,1
3866,0,0,0,0,1
8462,0,0,0,1,0
10109,1,0,0,0,0
3227,0,0,0,1,0
4214,0,0,0,0,1
3923,0,0,0,1,0
9470,0,0,1,0,0
1401,0,0,0,0,1
7703,0,0,0,0,1
4979,0,0,0,0,1
3253,0,0,0,0,1
10071,0,1,0,0,0
2661,1,0,0,0,0
2158,0,0,0,0,1
8088,0,0,1,0,0
674,1,0,0,0,0
8902,0,0,0,0,1
7011,0,0,0,1,0
10260,0,0,0,0,1
3841,0,0,0,0,1
1815,0,0,0,0,1
9717,0,0,0,0,1
11474,0,0,0,1,0
2100,0,0,0,0,1
10366,1,0,0,0,0
6708,0,0,0,0,1
1673,0,0,0,0,1
4213,0,0,0,1,0
8507,0,0,0,0,1
1548,0,0,0,0,1
8456,0,0,0,0,1
5184,0,0,0,0,1
1461,0,0,0,0,1
10957,1,0,0,0,0
3220,0,0,0,0,1
10691,0,0,0,0,1
7170,0,1,0,0,0
7430,0,0,0,0,1
1751,0,0,0,0,1
3976,1,0,0,0,0
8353,0,0,0,0,1
1772,0,0,0,0,1
2016,0,0,0,0,1
2005,0,0,0,0,1
3893,1,0,0,0,0
3237,0,0,0,0,1
4424,0,0,1,0,0
2257,0,0,0,0,1
4072,0,0,0,0,1
5574,0,0,0,0,1
11289,0,0,0,0,1
5355,1,0,0,0,0
8418,0,0,0,0,1
6093,0,0,0,0,1
7935,0,0,0,0,1
9468,1,0,0,0,0
1519,0,0,0,0,1
9753,0,0,0,0,1
1378,0,0,0,0,1
5672,0,0,0,0,1
2587,1,0,0,0,0
11392,0,0,0,0,1
5621,1,0,0,0,0
9231,0,0,1,0,0
9622,0,0,0,0,1
5842,1,0,0,0,0
7122,0,0,0,0,1
5832,0,0,0,1,0
4888,0,0,0,0,1
5904,1,0,0,0,0
522,0,0,1,0,0
8043,0,0,0,0,1
3607,0,0,0,0,1
234,1,0,0,0,0
3796,0,0,1,0,0
6318,0,0,0,0,1
7094,0,0,1,0,0
1948,0,0,0,0,1
6361,0,0,0,0,1
6091,0,0,0,0,1
10604,0,0,0,0,1
2224,0,0,0,0,1
5571,1,0,0,0,0
4523,0,0,0,1,0
5793,0,0,1,0,0
10252,0,0,0,0,1
5738,0,0,0,0,1
2624,0,0,0,1,0
4728,0,0,0,1,0
7818,0,0,0,0,1
11563,0,0,1,0,0
10641,0,0,0,0,1
11015,0,0,0,1,0
2437,0,0,0,0,1
6056,0,0,0,0,1
6352,0,0,0,1,0
3167,0,0,0,0,1
1809,0,0,0,0,1
9463,0,0,0,1,0
7161,0,0,0,0,1
5086,0,0,0,0,1
9418,1,0,0,0,0
7016,1,0,0,0,0
9119,0,0,0,0,1
4945,0,1,0,0,0
6046,0,0,0,0,1
10806,0,0,0,0,1
6919,0,0,1,0,0
5590,1,0,0,0,0
7226,0,0,1,0,0
1228,0,0,0,0,1
9012,0,0,1,0,0
6846,0,0,0,1,0
8244,0,0,1,0,0
6555,0,0,0,0,1
159,0,0,0,0,1
1589,0,0,0,0,1
11477,0,0,0,0,1
11068,0,0,0,0,1
11048,1,0,0,0,0
10895,1,0,0,0,0
6687,0,0,0,0,1
10907,0,0,0,1,0
8813,0,0,0,1,0
7480,0,0,0,0,1
10809,0,0,0,0,1
1556,0,0,0,0,1
2828,0,0,0,0,1
436,1,0,0,0,0
5789,1,0,0,0,0
9718,1,0,0,0,0
1588,0,0,0,0,1
7398,0,0,0,1,0
2780,0,0,0,1,0
10482,0,0,0,0,1
5686,0,0,0,0,1
3965,0,0,0,1,0
4727,0,0,0,0,1
1238,0,0,0,0,1
2951,0,0,0,0,1
8537,0,0,0,0,1
10149,0,1,0,0,0
1497,0,0,0,0,1
6465,0,0,0,0,1
7355,1,0,0,0,0
7823,0,0,1,0,0
7547,0,0,0,0,1
7913,0,0,0,0,1
9993,0,0,0,1,0
5185,0,0,0,0,1
5647,0,1,0,0,0
5242,0,0,0,1,0
2130,0,0,0,1,0
2092,0,0,0,0,1
5409,0,0,0,0,1
187,0,0,1,0,0
7938,0,0,0,0,1
3655,0,0,0,1,0
3426,1,0,0,0,0
8972,0,0,0,1,0
1381,0,0,0,0,1
9134,1,0,0,0,0
7427,1,0,0,0,0
5037,0,0,0,0,1
4897,1,0,0,0,0
3175,0,0,0,0,1
10219,0,0,0,1,0
8448,1,0,0,0,0
11544,0,0,0,0,1
11570,1,0,0,0,0
2235,0,0,0,0,1
8068,0,0,0,0,1
4236,1,0,0,0,0
10265,0,0,0,1,0
8956,0,0,0,0,1
24,1,0,0,0,0
3363,0,0,0,0,1
1088,1,0,0,0,0
10686,0,0,0,1,0
2841,0,0,0,1,0
7537,0,0,0,0,1
7470,0,0,0,0,1
10878,0,0,0,0,1
4152,0,0,0,0,1
695,0,0,0,0,1
10711,0,0,0,1,0
6337,0,0,0,0,1
1227,0,0,0,0,1
1999,0,0,0,0,1
276,0,0,0,0,1
5929,0,0,0,0,1
2953,0,1,0,0,0
3637,0,0,0,0,1
3906,0,0,0,1,0
4778,0,0,1,0,0
5845,0,0,0,0,1
11316,0,0,0,0,1
4117,0,0,0,0,1
1137,0,0,1,0,0
2767,0,0,0,0,1
8182,0,0,0,1,0
9278,0,0,0,0,1
7661,0,1,0,0,0
8699,0,0,0,0,1
2490,0,0,0,0,1
11295,0,0,1,0,0
7742,0,0,0,0,1
3935,0,0,0,0,1
2384,0,0,0,0,1
8016,0,0,0,1,0
7084,0,0,0,0,1
115,0,0,0,0,1
1863,0,0,0,0,1
3119,0,0,0,0,1
4258,1,0,0,0,0
10774,0,0,0,0,1
2819,0,0,1,0,0
8923,0,0,0,0,1
8788,0,0,0,1,0
10605,0,0,0,0,1
4699,0,1,0,0,0
3802,0,0,0,0,1
6068,0,0,0,0,1
3536,0,0,0,1,0
3825,0,0,0,0,1
6642,0,0,0,0,1
10086,0,0,0,1,0
1946,0,0,0,0,1
10184,0,0,0,0,1
11215,0,0,0,0,1
9733,0,0,1,0,0
7269,0,0,0,0,1
9128,0,0,0,1,0
7929,0,0,0,0,1
7166,0,0,0,0,1
6963,0,0,0,0,1
5867,0,0,0,0,1
4761,0,0,0,0,1
882,0,0,0,1,0
557,0,0,0,0,1
9482,0,0,0,0,1
1207,0,0,0,1,0
7684,0,0,0,0,1
9040,0,0,0,0,1
6538,0,1,0,0,0
3211,0,0,0,0,1
3630,0,0,0,0,1
1708,0,0,0,0,1
8458,0,0,0,0,1
1140,0,0,0,1,0
3162,1,0,0,0,0
6207,0,0,0,0,1
3730,0,0,0,0,1
2660,0,0,0,0,1
1307,0,0,0,0,1
2567,1,0,0,0,0
2834,0,0,1,0,0
11168,0,0,1,0,0
2151,0,0,0,0,1
10243,0,0,0,0,1
3835,1,0,0,0,0
11313,0,0,0,0,1
8969,0,0,0,1,0
9599,0,1,0,0,0
5004,0,0,0,0,1
6626,1,0,0,0,0
1627,0,0,0,0,1
9354,0,0,1,0,0
11441,0,0,0,1,0
358,0,0,1,0,0
138,1,0,0,0,0
8491,1,0,0,0,0
382,1,0,0,0,0
8825,0,0,0,1,0
4857,1,0,0,0,0
10847,0,0,0,1,0
1439,0,0,0,0,1
946,0,1,0,0,0
5498,0,0,1,0,0
4916,0,1,0,0,0
8556,0,0,0,0,1
1932,0,1,0,0,0
2352,0,0,0,0,1
3236,0,0,0,1,0
9661,1,0,0,0,0
3807,0,0,0,1,0
1936,0,0,0,0,1
10392,0,0,1,0,0
4154,0,0,0,0,1
2416,0,0,1,0,0
11437,0,0,0,1,0
6139,0,0,0,0,1
785,0,0,0,0,1
6789,0,0,0,0,1
8036,0,0,0,0,1
8315,0,0,0,0,1
11204,0,0,0,0,1
5668,0,0,0,0,1
2172,0,0,0,0,1
2169,0,0,0,0,1
6628,1,0,0,0,0
4009,0,0,0,0,1
4340,0,0,1,0,0
910,0,0,1,0,0
6268,1,0,0,0,0
2309,0,0,0,0,1
6591,0,0,0,0,1
4458,1,0,0,0,0
7597,1,0,0,0,0
8990,0,1,0,0,0
10896,0,0,0,1,0
4652,1,0,0,0,0
6218,1,0,0,0,0
442,1,0,0,0,0
3415,1,0,0,0,0
10202,0,0,0,0,1
8968,0,0,0,1,0
9168,0,0,0,0,1
5744,1,0,0,0,0
1054,0,0,0,0,1
3699,0,0,0,0,1
929,0,0,0,0,1
6468,1,0,0,0,0
1829,0,0,0,0,1
10737,0,0,0,0,1
9514,0,0,0,1,0
2011,0,0,0,0,1
913,0,0,1,0,0
7611,0,0,0,1,0
9616,1,0,0,0,0
9009,0,1,0,0,0
2606,0,0,0,0,1
4928,0,0,0,0,1
6564,0,0,0,0,1
9517,1,0,0,0,0
6,0,0,0,0,1
7835,0,0,0,0,1
6583,0,1,0,0,0
3361,1,0,0,0,0
9121,0,0,1,0,0
1635,0,0,0,0,1
1141,0,0,0,1,0
359,0,1,0,0,0
2070,0,0,0,0,1
3134,0,0,1,0,0
5160,0,0,0,0,1
6990,0,0,1,0,0
3243,0,0,0,0,1
2242,0,0,0,0,1
1474,0,0,0,0,1
10021,0,0,0,0,1
3259,0,0,0,1,0
4020,0,0,0,0,1
10307,0,0,0,0,1
8566,0,0,1,0,0
3500,0,0,0,0,1
2658,0,0,1,0,0
9858,0,0,0,0,1
1130,0,0,0,1,0
1819,0,0,0,0,1
7461,0,0,0,0,1
9177,1,0,0,0,0
9144,0,0,1,0,0
9544,0,0,0,0,1
7064,0,1,0,0,0
4318,0,0,0,0,1
4669,0,0,0,1,0
5476,1,0,0,0,0
11472,0,0,0,0,1
10857,0,0,0,0,1
1856,0,0,0,0,1
2282,0,0,0,0,1
11001,0,0,0,0,1
4008,0,0,0,1,0
6401,0,0,0,0,1
11576,0,0,0,0,1
10821,0,0,0,0,1
386,1,0,0,0,0
1628,0,0,0,0,1
9833,0,1,0,0,0
10884,0,0,1,0,0
7718,0,0,0,0,1
8985,0,0,1,0,0
11627,0,0,0,0,1
1842,0,0,0,0,1
2497,0,0,0,0,1
201,1,0,0,0,0
9387,0,0,0,0,1
3868,0,0,0,0,1
5054,1,0,0,0,0
5889,0,0,0,0,1
2702,0,0,0,0,1
7922,0,0,0,0,1
331,1,0,0,0,0
3808,0,0,0,0,1
935,0,0,0,0,1
1774,0,0,0,0,1
11164,0,0,0,0,1
8611,0,0,1,0,0
10676,0,0,0,0,1
989,0,0,0,1,0
5443,1,0,0,0,0
9731,0,1,0,0,0
6993,0,0,1,0,0
9976,0,0,0,0,1
5806,0,0,0,1,0
10197,1,0,0,0,0
10156,1,0,0,0,0
6574,0,0,0,0,1
3052,0,0,0,1,0
10081,0,0,0,0,1
8365,0,0,0,0,1
4615,0,1,0,0,0
3321,0,0,0,0,1
8891,0,0,0,0,1
6246,0,0,0,0,1
6048,0,0,0,0,1
3311,1,0,0,0,0
9101,0,0,0,0,1
10949,0,0,0,1,0
8210,0,0,0,0,1
3628,0,0,0,1,0
10917,1,0,0,0,0
1356,0,0,0,0,1
5002,1,0,0,0,0
9083,0,0,0,0,1
5823,1,0,0,0,0
11131,0,0,0,0,1
5670,0,0,0,0,1
3112,0,0,0,0,1
182,1,0,0,0,0
10339,0,1,0,0,0
855,0,0,0,0,1
9840,0,0,1,0,0
4912,0,0,0,0,1
9966,0,1,0,0,0
1800,0,0,0,0,1
10801,0,0,1,0,0
5482,0,0,1,0,0
9729,1,0,0,0,0
1968,0,0,0,1,0
9722,0,0,0,0,1
11095,0,0,0,0,1
4697,1,0,0,0,0
4987,0,0,0,1,0
4650,1,0,0,0,0
1159,0,0,0,0,1
